id,USERID,DEPARTMENT,TIMESTAMPS,EVENTID,TERMINALSN,ACCESSMETHOD,REMARKS,TERMINALIP,PHOTO,PHOTOSIZE,RECLOGDTM,RECLOGFROMIP,LOCAL_TIMESTAMP,PhotoPath
682750,Unknown User,,2016-07-28 10:37:29.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-28 13:37:30.000,10.0.170.250,2016-07-28 13:37:29.000,NULL
683175,Unknown User,,2016-07-30 06:20:35.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-30 09:33:40.000,10.0.170.250,2016-07-30 09:20:35.000,NULL
683188,Unknown User,,2016-07-30 06:52:16.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-30 09:52:17.000,10.0.170.250,2016-07-30 09:52:16.000,NULL
684642,Unknown User,,2016-07-31 10:03:30.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:46.000,10.0.170.250,2016-07-31 13:03:30.000,NULL
684643,Unknown User,,2016-07-31 10:03:49.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:46.000,10.0.170.250,2016-07-31 13:03:49.000,NULL
684644,Unknown User,,2016-07-31 10:03:51.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:03:51.000,NULL
684645,Unknown User,,2016-07-31 10:03:54.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:03:54.000,NULL
684646,Unknown User,,2016-07-31 10:04:07.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:04:07.000,NULL
684647,Unknown User,,2016-07-31 10:04:15.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:04:15.000,NULL
684648,Unknown User,,2016-07-31 10:04:55.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:04:55.000,NULL
684649,Unknown User,,2016-07-31 10:05:20.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:05:20.000,NULL
684650,Unknown User,,2016-07-31 10:05:34.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:05:34.000,NULL
684651,Unknown User,,2016-07-31 10:05:36.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:05:36.000,NULL
684652,Unknown User,,2016-07-31 10:05:37.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:05:37.000,NULL
684653,Unknown User,,2016-07-31 10:05:38.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:05:38.000,NULL
684654,Unknown User,,2016-07-31 10:05:39.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:05:39.000,NULL
684655,Unknown User,,2016-07-31 10:05:41.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:05:41.000,NULL
684656,Unknown User,,2016-07-31 10:05:44.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:05:44.000,NULL
684657,Unknown User,,2016-07-31 10:05:49.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:05:49.000,NULL
684658,Unknown User,,2016-07-31 10:05:58.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:05:58.000,NULL
684659,Unknown User,,2016-07-31 10:06:01.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:06:01.000,NULL
684660,Unknown User,,2016-07-31 10:06:03.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:06:03.000,NULL
684661,Unknown User,,2016-07-31 10:06:05.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:47.000,10.0.170.250,2016-07-31 13:06:05.000,NULL
684662,Unknown User,,2016-07-31 10:06:06.000,CASE-IS-OPENED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:48.000,10.0.170.250,2016-07-31 13:06:06.000,NULL
684663,Unknown User,,2016-07-31 10:06:34.000,CASE-IS-CLOSED,00111DA0ECC0,RDOOR,"#RDOOR# ",00111DA0ECC0,NULL,0,2016-07-31 13:19:48.000,10.0.170.250,2016-07-31 13:06:34.000,NULL
684825,Unknown User,,2016-07-31 10:56:48.000,CASE-IS-OPENED,00111DA0ED7D,RDOOR,"#RDOOR# ",00111DA0ED7D,NULL,0,2016-07-31 13:56:49.000,10.0.170.250,2016-07-31 13:56:48.000,NULL
684827,Unknown User,,2016-07-31 10:56:50.000,CASE-IS-CLOSED,00111DA0ED7D,RDOOR,"#RDOOR# ",00111DA0ED7D,NULL,0,2016-07-31 13:56:50.000,10.0.170.250,2016-07-31 13:56:50.000,NULL
547676,Unknown User,,2016-06-21 06:37:07.000,OUT,00111DA0ED95,FP,"#FP# ",00111DA0ED95,NULL,0,2016-06-21 09:37:11.000,10.0.170.250,2016-06-21 09:37:07.000,NULL
679970,Unknown User,,2016-07-25 10:08:20.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-25 13:08:23.000,10.0.170.250,2016-07-25 13:08:20.000,NULL
679972,Unknown User,,2016-07-25 10:14:46.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-25 13:14:50.000,10.0.170.250,2016-07-25 13:14:46.000,NULL
679973,Unknown User,,2016-07-25 10:14:48.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-25 13:14:51.000,10.0.170.250,2016-07-25 13:14:48.000,NULL
679974,Unknown User,,2016-07-25 10:14:54.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-25 13:14:57.000,10.0.170.250,2016-07-25 13:14:54.000,NULL
679975,Unknown User,,2016-07-25 10:15:18.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-25 13:15:22.000,10.0.170.250,2016-07-25 13:15:18.000,NULL
679976,Unknown User,,2016-07-25 10:15:37.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-25 13:16:10.000,10.0.170.250,2016-07-25 13:15:37.000,NULL
680688,Unknown User,,2016-07-25 10:15:56.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-26 09:06:58.000,10.0.170.250,2016-07-25 13:15:56.000,NULL
680689,Unknown User,,2016-07-26 06:06:58.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-26 09:06:59.000,10.0.170.250,2016-07-26 09:06:58.000,NULL
680690,Unknown User,,2016-07-26 06:07:00.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-26 09:07:00.000,10.0.170.250,2016-07-26 09:07:00.000,NULL
680848,Unknown User,,2016-07-26 08:10:35.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-26 11:10:38.000,10.0.170.250,2016-07-26 11:10:35.000,NULL
680849,Unknown User,,2016-07-26 08:10:37.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-26 11:10:40.000,10.0.170.250,2016-07-26 11:10:37.000,NULL
680892,Unknown User,,2016-07-26 08:45:07.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-26 11:45:11.000,10.0.170.250,2016-07-26 11:45:07.000,NULL
680893,Unknown User,,2016-07-26 08:45:09.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-26 11:45:12.000,10.0.170.250,2016-07-26 11:45:09.000,NULL
682188,Unknown User,,2016-07-28 04:10:17.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 07:10:18.000,10.0.170.250,2016-07-28 07:10:17.000,NULL
682189,Unknown User,,2016-07-28 04:10:19.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 07:10:20.000,10.0.170.250,2016-07-28 07:10:19.000,NULL
682190,Unknown User,,2016-07-28 04:10:20.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 07:10:21.000,10.0.170.250,2016-07-28 07:10:20.000,NULL
682191,Unknown User,,2016-07-28 04:10:22.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 07:10:22.000,10.0.170.250,2016-07-28 07:10:22.000,NULL
682192,Unknown User,,2016-07-28 04:10:24.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 07:10:25.000,10.0.170.250,2016-07-28 07:10:24.000,NULL
682193,Unknown User,,2016-07-28 04:10:26.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 07:10:27.000,10.0.170.250,2016-07-28 07:10:26.000,NULL
682194,Unknown User,,2016-07-28 04:10:27.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 07:10:28.000,10.0.170.250,2016-07-28 07:10:27.000,NULL
682195,Unknown User,,2016-07-28 04:10:29.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 07:10:29.000,10.0.170.250,2016-07-28 07:10:29.000,NULL
682205,Unknown User,,2016-07-28 04:15:07.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 07:15:08.000,10.0.170.250,2016-07-28 07:15:07.000,NULL
682206,Unknown User,,2016-07-28 04:15:08.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 07:15:09.000,10.0.170.250,2016-07-28 07:15:08.000,NULL
682482,Unknown User,,2016-07-28 07:37:26.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 10:37:30.000,10.0.170.250,2016-07-28 10:37:26.000,NULL
682483,Unknown User,,2016-07-28 07:37:28.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 10:37:31.000,10.0.170.250,2016-07-28 10:37:28.000,NULL
682484,Unknown User,,2016-07-28 07:37:30.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 10:37:34.000,10.0.170.250,2016-07-28 10:37:30.000,NULL
682485,Unknown User,,2016-07-28 07:37:32.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 10:37:35.000,10.0.170.250,2016-07-28 10:37:32.000,NULL
682496,Unknown User,,2016-07-28 07:41:09.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 10:41:12.000,10.0.170.250,2016-07-28 10:41:09.000,NULL
682497,Unknown User,,2016-07-28 07:41:10.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 10:41:14.000,10.0.170.250,2016-07-28 10:41:10.000,NULL
682525,Unknown User,,2016-07-28 08:03:55.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 11:03:59.000,10.0.170.250,2016-07-28 11:03:55.000,NULL
682526,Unknown User,,2016-07-28 08:03:57.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 11:04:01.000,10.0.170.250,2016-07-28 11:03:57.000,NULL
683005,Unknown User,,2016-07-28 17:56:37.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 20:56:38.000,10.0.170.250,2016-07-28 20:56:37.000,NULL
683006,Unknown User,,2016-07-28 17:56:38.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-28 20:56:39.000,10.0.170.250,2016-07-28 20:56:38.000,NULL
683375,Unknown User,,2016-07-31 03:20:14.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:20:15.000,10.0.170.250,2016-07-31 06:20:14.000,NULL
683376,Unknown User,,2016-07-31 03:20:16.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:20:17.000,10.0.170.250,2016-07-31 06:20:16.000,NULL
683377,Unknown User,,2016-07-31 03:20:18.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:20:20.000,10.0.170.250,2016-07-31 06:20:18.000,NULL
683379,Unknown User,,2016-07-31 03:20:20.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:20:21.000,10.0.170.250,2016-07-31 06:20:20.000,NULL
683380,Unknown User,,2016-07-31 03:20:21.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:20:22.000,10.0.170.250,2016-07-31 06:20:21.000,NULL
683382,Unknown User,,2016-07-31 03:20:23.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:20:24.000,10.0.170.250,2016-07-31 06:20:23.000,NULL
683398,Unknown User,,2016-07-31 03:27:25.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:27:27.000,10.0.170.250,2016-07-31 06:27:25.000,NULL
683399,Unknown User,,2016-07-31 03:27:27.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:27:28.000,10.0.170.250,2016-07-31 06:27:27.000,NULL
683405,Unknown User,,2016-07-31 03:29:37.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:29:39.000,10.0.170.250,2016-07-31 06:29:37.000,NULL
683406,Unknown User,,2016-07-31 03:29:39.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:29:40.000,10.0.170.250,2016-07-31 06:29:39.000,NULL
683427,Unknown User,,2016-07-31 03:35:07.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:35:08.000,10.0.170.250,2016-07-31 06:35:07.000,NULL
683428,Unknown User,,2016-07-31 03:35:08.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:35:09.000,10.0.170.250,2016-07-31 06:35:08.000,NULL
683429,Unknown User,,2016-07-31 03:35:11.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:35:12.000,10.0.170.250,2016-07-31 06:35:11.000,NULL
683430,Unknown User,,2016-07-31 03:35:14.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:35:16.000,10.0.170.250,2016-07-31 06:35:14.000,NULL
683437,Unknown User,,2016-07-31 03:36:23.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:36:25.000,10.0.170.250,2016-07-31 06:36:23.000,NULL
683438,Unknown User,,2016-07-31 03:36:25.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:36:26.000,10.0.170.250,2016-07-31 06:36:25.000,NULL
683439,Unknown User,,2016-07-31 03:36:27.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:36:28.000,10.0.170.250,2016-07-31 06:36:27.000,NULL
683440,Unknown User,,2016-07-31 03:36:28.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:36:29.000,10.0.170.250,2016-07-31 06:36:28.000,NULL
683441,Unknown User,,2016-07-31 03:36:36.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:36:39.000,10.0.170.250,2016-07-31 06:36:36.000,NULL
683442,Unknown User,,2016-07-31 03:36:39.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:36:40.000,10.0.170.250,2016-07-31 06:36:39.000,NULL
683443,Unknown User,,2016-07-31 03:36:41.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:36:43.000,10.0.170.250,2016-07-31 06:36:41.000,NULL
683444,Unknown User,,2016-07-31 03:36:44.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:36:45.000,10.0.170.250,2016-07-31 06:36:44.000,NULL
683445,Unknown User,,2016-07-31 03:36:46.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:36:47.000,10.0.170.250,2016-07-31 06:36:46.000,NULL
683446,Unknown User,,2016-07-31 03:36:48.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:36:49.000,10.0.170.250,2016-07-31 06:36:48.000,NULL
683483,Unknown User,,2016-07-31 03:45:01.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:45:05.000,10.0.170.250,2016-07-31 06:45:01.000,NULL
683484,Unknown User,,2016-07-31 03:45:05.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:45:06.000,10.0.170.250,2016-07-31 06:45:05.000,NULL
683485,Unknown User,,2016-07-31 03:45:07.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:45:08.000,10.0.170.250,2016-07-31 06:45:07.000,NULL
683486,Unknown User,,2016-07-31 03:45:08.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:45:10.000,10.0.170.250,2016-07-31 06:45:08.000,NULL
683524,Unknown User,,2016-07-31 03:53:29.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:53:30.000,10.0.170.250,2016-07-31 06:53:29.000,NULL
683525,Unknown User,,2016-07-31 03:53:31.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 06:53:32.000,10.0.170.250,2016-07-31 06:53:31.000,NULL
683621,Unknown User,,2016-07-31 04:05:55.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:05:56.000,10.0.170.250,2016-07-31 07:05:55.000,NULL
683622,Unknown User,,2016-07-31 04:05:57.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:05:57.000,10.0.170.250,2016-07-31 07:05:57.000,NULL
683625,Unknown User,,2016-07-31 04:06:06.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:06:07.000,10.0.170.250,2016-07-31 07:06:06.000,NULL
683626,Unknown User,,2016-07-31 04:06:08.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:06:08.000,10.0.170.250,2016-07-31 07:06:08.000,NULL
683630,Unknown User,,2016-07-31 04:06:26.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:06:27.000,10.0.170.250,2016-07-31 07:06:26.000,NULL
683631,Unknown User,,2016-07-31 04:06:27.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:06:28.000,10.0.170.250,2016-07-31 07:06:27.000,NULL
683633,Unknown User,,2016-07-31 04:06:29.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:06:32.000,10.0.170.250,2016-07-31 07:06:29.000,NULL
683634,Unknown User,,2016-07-31 04:06:33.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:06:35.000,10.0.170.250,2016-07-31 07:06:33.000,NULL
683639,Unknown User,,2016-07-31 04:06:55.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:06:56.000,10.0.170.250,2016-07-31 07:06:55.000,NULL
683641,Unknown User,,2016-07-31 04:06:56.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:06:57.000,10.0.170.250,2016-07-31 07:06:56.000,NULL
683643,Unknown User,,2016-07-31 04:06:58.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:06:59.000,10.0.170.250,2016-07-31 07:06:58.000,NULL
683645,Unknown User,,2016-07-31 04:07:00.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:00.000,10.0.170.250,2016-07-31 07:07:00.000,NULL
683646,Unknown User,,2016-07-31 04:07:01.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:01.000,10.0.170.250,2016-07-31 07:07:01.000,NULL
683647,Unknown User,,2016-07-31 04:07:04.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:06.000,10.0.170.250,2016-07-31 07:07:04.000,NULL
