id,USERID,DEPARTMENT,TIMESTAMPS,EVENTID,TERMINALSN,ACCESSMETHOD,REMARKS,TERMINALIP,PHOTO,PHOTOSIZE,RECLOGDTM,RECLOGFROMIP,LOCAL_TIMESTAMP,PhotoPath
683649,Unknown User,,2016-07-31 04:07:12.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:13.000,10.0.170.250,2016-07-31 07:07:12.000,NULL
683650,Unknown User,,2016-07-31 04:07:14.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:15.000,10.0.170.250,2016-07-31 07:07:14.000,NULL
683651,Unknown User,,2016-07-31 04:07:15.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:16.000,10.0.170.250,2016-07-31 07:07:15.000,NULL
683652,Unknown User,,2016-07-31 04:07:17.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:18.000,10.0.170.250,2016-07-31 07:07:17.000,NULL
683653,Unknown User,,2016-07-31 04:07:19.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:20.000,10.0.170.250,2016-07-31 07:07:19.000,NULL
683655,Unknown User,,2016-07-31 04:07:21.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:22.000,10.0.170.250,2016-07-31 07:07:21.000,NULL
683657,Unknown User,,2016-07-31 04:07:26.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:27.000,10.0.170.250,2016-07-31 07:07:26.000,NULL
683658,Unknown User,,2016-07-31 04:07:27.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:28.000,10.0.170.250,2016-07-31 07:07:27.000,NULL
683659,Unknown User,,2016-07-31 04:07:29.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:30.000,10.0.170.250,2016-07-31 07:07:29.000,NULL
683661,Unknown User,,2016-07-31 04:07:32.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:34.000,10.0.170.250,2016-07-31 07:07:32.000,NULL
683662,Unknown User,,2016-07-31 04:07:41.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:42.000,10.0.170.250,2016-07-31 07:07:41.000,NULL
683664,Unknown User,,2016-07-31 04:07:43.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:44.000,10.0.170.250,2016-07-31 07:07:43.000,NULL
683665,Unknown User,,2016-07-31 04:07:45.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:47.000,10.0.170.250,2016-07-31 07:07:45.000,NULL
683666,Unknown User,,2016-07-31 04:07:48.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:49.000,10.0.170.250,2016-07-31 07:07:48.000,NULL
683669,Unknown User,,2016-07-31 04:07:58.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:07:59.000,10.0.170.250,2016-07-31 07:07:58.000,NULL
683670,Unknown User,,2016-07-31 04:08:00.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:08:00.000,10.0.170.250,2016-07-31 07:08:00.000,NULL
683672,Unknown User,,2016-07-31 04:08:02.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:08:04.000,10.0.170.250,2016-07-31 07:08:02.000,NULL
683674,Unknown User,,2016-07-31 04:08:05.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:08:07.000,10.0.170.250,2016-07-31 07:08:05.000,NULL
683683,Unknown User,,2016-07-31 04:08:45.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:08:46.000,10.0.170.250,2016-07-31 07:08:45.000,NULL
683684,Unknown User,,2016-07-31 04:08:46.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:08:47.000,10.0.170.250,2016-07-31 07:08:46.000,NULL
683685,Unknown User,,2016-07-31 04:08:48.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:08:49.000,10.0.170.250,2016-07-31 07:08:48.000,NULL
683691,Unknown User,,2016-07-31 04:08:53.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:08:55.000,10.0.170.250,2016-07-31 07:08:53.000,NULL
683693,Unknown User,,2016-07-31 04:08:58.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:09:00.000,10.0.170.250,2016-07-31 07:08:58.000,NULL
683694,Unknown User,,2016-07-31 04:09:00.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:09:02.000,10.0.170.250,2016-07-31 07:09:00.000,NULL
683695,Unknown User,,2016-07-31 04:09:01.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:09:03.000,10.0.170.250,2016-07-31 07:09:01.000,NULL
683696,Unknown User,,2016-07-31 04:09:03.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:09:05.000,10.0.170.250,2016-07-31 07:09:03.000,NULL
683699,Unknown User,,2016-07-31 04:09:09.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:09:10.000,10.0.170.250,2016-07-31 07:09:09.000,NULL
683700,Unknown User,,2016-07-31 04:09:11.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:09:12.000,10.0.170.250,2016-07-31 07:09:11.000,NULL
683701,Unknown User,,2016-07-31 04:09:13.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:09:15.000,10.0.170.250,2016-07-31 07:09:13.000,NULL
683702,Unknown User,,2016-07-31 04:09:16.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:09:17.000,10.0.170.250,2016-07-31 07:09:16.000,NULL
683706,Unknown User,,2016-07-31 04:10:17.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:10:18.000,10.0.170.250,2016-07-31 07:10:17.000,NULL
683708,Unknown User,,2016-07-31 04:10:20.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:10:21.000,10.0.170.250,2016-07-31 07:10:20.000,NULL
683711,Unknown User,,2016-07-31 04:10:27.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:10:28.000,10.0.170.250,2016-07-31 07:10:27.000,NULL
683712,Unknown User,,2016-07-31 04:10:29.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:10:30.000,10.0.170.250,2016-07-31 07:10:29.000,NULL
683713,Unknown User,,2016-07-31 04:10:32.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:10:34.000,10.0.170.250,2016-07-31 07:10:32.000,NULL
683715,Unknown User,,2016-07-31 04:10:35.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:10:36.000,10.0.170.250,2016-07-31 07:10:35.000,NULL
683718,Unknown User,,2016-07-31 04:10:51.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:10:52.000,10.0.170.250,2016-07-31 07:10:51.000,NULL
683719,Unknown User,,2016-07-31 04:10:52.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:10:53.000,10.0.170.250,2016-07-31 07:10:52.000,NULL
683720,Unknown User,,2016-07-31 04:10:54.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:10:56.000,10.0.170.250,2016-07-31 07:10:54.000,NULL
683724,Unknown User,,2016-07-31 04:10:58.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:11:00.000,10.0.170.250,2016-07-31 07:10:58.000,NULL
683748,Unknown User,,2016-07-31 04:13:56.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:13:58.000,10.0.170.250,2016-07-31 07:13:56.000,NULL
683750,Unknown User,,2016-07-31 04:13:58.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:13:59.000,10.0.170.250,2016-07-31 07:13:58.000,NULL
683752,Unknown User,,2016-07-31 04:14:03.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:14:04.000,10.0.170.250,2016-07-31 07:14:03.000,NULL
683753,Unknown User,,2016-07-31 04:14:04.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:14:05.000,10.0.170.250,2016-07-31 07:14:04.000,NULL
683756,Unknown User,,2016-07-31 04:14:13.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:14:14.000,10.0.170.250,2016-07-31 07:14:13.000,NULL
683757,Unknown User,,2016-07-31 04:14:14.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:14:15.000,10.0.170.250,2016-07-31 07:14:14.000,NULL
683758,Unknown User,,2016-07-31 04:14:16.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:14:17.000,10.0.170.250,2016-07-31 07:14:16.000,NULL
683759,Unknown User,,2016-07-31 04:14:17.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:14:18.000,10.0.170.250,2016-07-31 07:14:17.000,NULL
683772,Unknown User,,2016-07-31 04:15:35.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:15:36.000,10.0.170.250,2016-07-31 07:15:35.000,NULL
683773,Unknown User,,2016-07-31 04:15:36.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:15:37.000,10.0.170.250,2016-07-31 07:15:36.000,NULL
683782,Unknown User,,2016-07-31 04:17:02.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:17:04.000,10.0.170.250,2016-07-31 07:17:02.000,NULL
683783,Unknown User,,2016-07-31 04:17:04.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:17:05.000,10.0.170.250,2016-07-31 07:17:04.000,NULL
683789,Unknown User,,2016-07-31 04:17:56.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:17:58.000,10.0.170.250,2016-07-31 07:17:56.000,NULL
683791,Unknown User,,2016-07-31 04:17:58.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:18:00.000,10.0.170.250,2016-07-31 07:17:58.000,NULL
683792,Unknown User,,2016-07-31 04:18:01.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:18:02.000,10.0.170.250,2016-07-31 07:18:01.000,NULL
683794,Unknown User,,2016-07-31 04:18:08.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:18:08.000,10.0.170.250,2016-07-31 07:18:08.000,NULL
683810,Unknown User,,2016-07-31 04:19:12.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:19:13.000,10.0.170.250,2016-07-31 07:19:12.000,NULL
683812,Unknown User,,2016-07-31 04:19:13.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:19:14.000,10.0.170.250,2016-07-31 07:19:13.000,NULL
683828,Unknown User,,2016-07-31 04:22:23.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:22:26.000,10.0.170.250,2016-07-31 07:22:23.000,NULL
683829,Unknown User,,2016-07-31 04:22:26.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:22:27.000,10.0.170.250,2016-07-31 07:22:26.000,NULL
683832,Unknown User,,2016-07-31 04:22:34.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:22:36.000,10.0.170.250,2016-07-31 07:22:34.000,NULL
683834,Unknown User,,2016-07-31 04:22:37.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:22:39.000,10.0.170.250,2016-07-31 07:22:37.000,NULL
683927,Unknown User,,2016-07-31 04:35:11.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:35:12.000,10.0.170.250,2016-07-31 07:35:11.000,NULL
683928,Unknown User,,2016-07-31 04:35:12.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:35:13.000,10.0.170.250,2016-07-31 07:35:12.000,NULL
683974,Unknown User,,2016-07-31 04:42:56.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:42:56.000,10.0.170.250,2016-07-31 07:42:56.000,NULL
683977,Unknown User,,2016-07-31 04:42:57.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:43:00.000,10.0.170.250,2016-07-31 07:42:57.000,NULL
683978,Unknown User,,2016-07-31 04:43:16.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:43:17.000,10.0.170.250,2016-07-31 07:43:16.000,NULL
683979,Unknown User,,2016-07-31 04:43:22.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:43:22.000,10.0.170.250,2016-07-31 07:43:22.000,NULL
683981,Unknown User,,2016-07-31 04:43:26.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:43:28.000,10.0.170.250,2016-07-31 07:43:26.000,NULL
683983,Unknown User,,2016-07-31 04:43:32.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:43:33.000,10.0.170.250,2016-07-31 07:43:32.000,NULL
683984,Unknown User,,2016-07-31 04:43:35.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:43:37.000,10.0.170.250,2016-07-31 07:43:35.000,NULL
683985,Unknown User,,2016-07-31 04:43:38.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:43:40.000,10.0.170.250,2016-07-31 07:43:38.000,NULL
683987,Unknown User,,2016-07-31 04:43:45.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:43:48.000,10.0.170.250,2016-07-31 07:43:45.000,NULL
683989,Unknown User,,2016-07-31 04:43:49.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:43:51.000,10.0.170.250,2016-07-31 07:43:49.000,NULL
683990,Unknown User,,2016-07-31 04:43:53.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:43:54.000,10.0.170.250,2016-07-31 07:43:53.000,NULL
683991,Unknown User,,2016-07-31 04:43:57.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:43:58.000,10.0.170.250,2016-07-31 07:43:57.000,NULL
683992,Unknown User,,2016-07-31 04:43:59.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:44:04.000,10.0.170.250,2016-07-31 07:43:59.000,NULL
683993,Unknown User,,2016-07-31 04:44:05.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:44:05.000,10.0.170.250,2016-07-31 07:44:05.000,NULL
683995,Unknown User,,2016-07-31 04:44:11.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:44:11.000,10.0.170.250,2016-07-31 07:44:11.000,NULL
683996,Unknown User,,2016-07-31 04:44:12.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:44:13.000,10.0.170.250,2016-07-31 07:44:12.000,NULL
684003,Unknown User,,2016-07-31 04:44:54.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:44:56.000,10.0.170.250,2016-07-31 07:44:54.000,NULL
684004,Unknown User,,2016-07-31 04:44:58.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:44:59.000,10.0.170.250,2016-07-31 07:44:58.000,NULL
684005,Unknown User,,2016-07-31 04:45:06.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:45:07.000,10.0.170.250,2016-07-31 07:45:06.000,NULL
684006,Unknown User,,2016-07-31 04:45:08.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:45:09.000,10.0.170.250,2016-07-31 07:45:08.000,NULL
684030,Unknown User,,2016-07-31 04:50:05.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:50:06.000,10.0.170.250,2016-07-31 07:50:05.000,NULL
684031,Unknown User,,2016-07-31 04:50:06.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:50:07.000,10.0.170.250,2016-07-31 07:50:06.000,NULL
684052,Unknown User,,2016-07-31 04:52:58.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:52:59.000,10.0.170.250,2016-07-31 07:52:58.000,NULL
684053,Unknown User,,2016-07-31 04:53:00.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 07:53:01.000,10.0.170.250,2016-07-31 07:53:00.000,NULL
684236,Unknown User,,2016-07-31 05:43:07.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 08:43:09.000,10.0.170.250,2016-07-31 08:43:07.000,NULL
684238,Unknown User,,2016-07-31 05:43:11.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 08:43:14.000,10.0.170.250,2016-07-31 08:43:11.000,NULL
684328,Unknown User,,2016-07-31 06:32:01.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 09:32:02.000,10.0.170.250,2016-07-31 09:32:01.000,NULL
684329,Unknown User,,2016-07-31 06:32:05.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 09:32:06.000,10.0.170.250,2016-07-31 09:32:05.000,NULL
684387,Unknown User,,2016-07-31 06:53:26.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 09:53:26.000,10.0.170.250,2016-07-31 09:53:26.000,NULL
684388,Unknown User,,2016-07-31 06:53:27.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 09:53:28.000,10.0.170.250,2016-07-31 09:53:27.000,NULL
684389,Unknown User,,2016-07-31 06:53:31.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 09:53:31.000,10.0.170.250,2016-07-31 09:53:31.000,NULL
684390,Unknown User,,2016-07-31 06:53:32.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 09:53:33.000,10.0.170.250,2016-07-31 09:53:32.000,NULL
684693,Unknown User,,2016-07-31 10:31:38.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 13:31:39.000,10.0.170.250,2016-07-31 13:31:38.000,NULL
684694,Unknown User,,2016-07-31 10:31:40.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-07-31 13:31:41.000,10.0.170.250,2016-07-31 13:31:40.000,NULL
685593,Unknown User,,2016-08-01 02:13:12.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-08-01 05:13:13.000,10.0.170.250,2016-08-01 05:13:12.000,NULL
685595,Unknown User,,2016-08-01 02:13:14.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-08-01 05:13:16.000,10.0.170.250,2016-08-01 05:13:14.000,NULL
685596,Unknown User,,2016-08-01 02:13:19.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-08-01 05:13:20.000,10.0.170.250,2016-08-01 05:13:19.000,NULL
685597,Unknown User,,2016-08-01 02:13:22.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-08-01 05:13:24.000,10.0.170.250,2016-08-01 05:13:22.000,NULL
685635,Unknown User,,2016-08-01 03:13:24.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-08-01 06:13:27.000,10.0.170.250,2016-08-01 06:13:24.000,NULL
685637,Unknown User,,2016-08-01 03:13:28.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-08-01 06:13:29.000,10.0.170.250,2016-08-01 06:13:28.000,NULL
685640,Unknown User,,2016-08-01 03:13:42.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-08-01 06:13:45.000,10.0.170.250,2016-08-01 06:13:42.000,NULL
685641,Unknown User,,2016-08-01 03:13:45.000,CASE-IS-OPENED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-08-01 06:13:46.000,10.0.170.250,2016-08-01 06:13:45.000,NULL
685720,Unknown User,,2016-08-01 03:36:13.000,CASE-IS-CLOSED,00111DA0EDAD,RDOOR,"#RDOOR# ",00111DA0EDAD,NULL,0,2016-08-01 06:36:19.000,10.0.170.250,2016-08-01 06:36:13.000,NULL
